Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:13,12-07-2024 16:09:16,2.700s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:09:16,12-07-2024 16:09:17,0.498s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:17,12-07-2024 16:09:18,1.042s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:18,12-07-2024 16:09:18,0.344s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:09:18,12-07-2024 16:09:19,0.776s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:09:19,12-07-2024 16:09:19,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:19,12-07-2024 16:09:19,0.006s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:09:19,12-07-2024 16:09:19,0.300s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:19,12-07-2024 16:09:19,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:09:19,12-07-2024 16:09:20,0.416s,PASSED
,,,,,,,
Test Cases/Product Overview/TC15_Check_display_info_product_08,Chrome 126.0.0.0,,,12-07-2024 16:09:20,12-07-2024 16:09:32,12.756s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:09:20,12-07-2024 16:09:27,7.449s,PASSED
