Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:03,27-07-2024 09:12:03,0.126s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC33_HeaderMenu_All_products_04,Chrome 127.0.0.0,,,27-07-2024 09:12:03,27-07-2024 09:12:13,10.211s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:03,27-07-2024 09:12:09,5.981s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:09,27-07-2024 09:12:09,0.112s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:09,27-07-2024 09:12:09,0.246s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:09,27-07-2024 09:12:10,0.302s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:10,27-07-2024 09:12:13,3.432s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:13,27-07-2024 09:12:13,0.125s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC34_HeaderMenu_All_products_05,Chrome 127.0.0.0,,,27-07-2024 09:12:13,27-07-2024 09:12:23,9.825s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:13,27-07-2024 09:12:19,5.548s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:19,27-07-2024 09:12:19,0.049s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:19,27-07-2024 09:12:19,0.247s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:19,27-07-2024 09:12:19,0.299s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:19,27-07-2024 09:12:23,3.545s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:23,27-07-2024 09:12:23,0.127s,PASSED
,,,,,,,
