Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"sendKeys(findTestObject(""Object Repository/Sign up/Verify_password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,12-07-2024 16:24:22,12-07-2024 16:24:23,0.335s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:23,12-07-2024 16:24:24,1.048s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""))",Chrome 126.0.0.0,,,12-07-2024 16:24:24,12-07-2024 16:24:24,0.331s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",Chrome 126.0.0.0,,,12-07-2024 16:24:24,12-07-2024 16:24:24,0.004s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:24:24,12-07-2024 16:24:25,0.609s,PASSED
,,,,,,,
Test Cases/Sign up/TC20_Fill_wrong_verify_password_rule,Chrome 126.0.0.0,,,12-07-2024 16:24:25,12-07-2024 16:24:35,10.655s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,12-07-2024 16:24:25,12-07-2024 16:24:30,5.792s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:24:30,12-07-2024 16:24:30,0.074s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:30,12-07-2024 16:24:32,1.730s,PASSED
"setText(findTestObject(""Object Repository/Sign up/Verify_password_input""), password)",Chrome 126.0.0.0,,,12-07-2024 16:24:32,12-07-2024 16:24:33,1.200s,PASSED
"sendKeys(findTestObject(""Object Repository/Sign up/Verify_password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,12-07-2024 16:24:33,12-07-2024 16:24:34,0.314s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:34,12-07-2024 16:24:35,0.941s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""))",Chrome 126.0.0.0,,,12-07-2024 16:24:35,12-07-2024 16:24:35,0.292s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",Chrome 126.0.0.0,,,12-07-2024 16:24:35,12-07-2024 16:24:35,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:24:35,12-07-2024 16:24:35,0.289s,PASSED
,,,,,,,
Test Cases/Sign up/TC20_Fill_wrong_verify_password_rule,Chrome 126.0.0.0,,,12-07-2024 16:24:35,12-07-2024 16:24:46,10.390s,PASSED
openBrowser(Signup_URL),Chrome 126.0.0.0,,,12-07-2024 16:24:35,12-07-2024 16:24:41,5.617s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:24:41,12-07-2024 16:24:41,0.079s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/Sign_up_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:41,12-07-2024 16:24:43,1.675s,PASSED
"setText(findTestObject(""Object Repository/Sign up/Verify_password_input""), password)",Chrome 126.0.0.0,,,12-07-2024 16:24:43,12-07-2024 16:24:44,1.191s,PASSED
"sendKeys(findTestObject(""Object Repository/Sign up/Verify_password_input""), Keys.chord(TAB))",Chrome 126.0.0.0,,,12-07-2024 16:24:44,12-07-2024 16:24:44,0.317s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:24:44,12-07-2024 16:24:45,0.552s,PASSED
"Actual_verify_password_error = getText(findTestObject(""Object Repository/Sign up/VerifyPass_error_message_lb""))",Chrome 126.0.0.0,,,12-07-2024 16:24:45,12-07-2024 16:24:45,0.609s,PASSED
"verifyEqual(Actual_verify_password_error, expec_verify_password_error)",Chrome 126.0.0.0,,,12-07-2024 16:24:45,12-07-2024 16:24:45,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:24:45,12-07-2024 16:24:46,0.328s,PASSED
,,,,,,,
Test Cases/Sign up/TC21_Leave_all_empty_info,Chrome 126.0.0.0,,,12-07-2024 16:24:46,12-07-2024 16:25:02,16.090s,PASSED
