Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 22:34:37,19-07-2024 22:34:44,7.734s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:34:44,19-07-2024 22:34:44,0.087s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:34:44,19-07-2024 22:34:45,0.266s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""))",Chrome 126.0.0.0,,,19-07-2024 22:34:45,19-07-2024 22:34:45,0.309s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""), product_name)",Chrome 126.0.0.0,,,19-07-2024 22:34:45,19-07-2024 22:34:49,3.985s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:34:49,19-07-2024 22:34:49,0.129s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Search/TC47_Search_and_check_detail_info_product_09,Chrome 126.0.0.0,,,19-07-2024 22:34:49,19-07-2024 22:35:05,15.756s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 22:34:49,19-07-2024 22:34:58,8.444s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:34:58,19-07-2024 22:34:58,0.045s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:34:58,19-07-2024 22:35:04,5.964s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""))",Chrome 126.0.0.0,,,19-07-2024 22:35:04,19-07-2024 22:35:04,0.311s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""), product_name)",Chrome 126.0.0.0,,,19-07-2024 22:35:04,19-07-2024 22:35:05,0.837s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:35:05,19-07-2024 22:35:05,0.140s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Search/TC48_Search_and_check_detail_info_product_10,Chrome 126.0.0.0,,,19-07-2024 22:35:05,19-07-2024 22:35:17,12.241s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 22:35:05,19-07-2024 22:35:12,7.437s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 22:35:12,19-07-2024 22:35:12,0.038s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 22:35:12,19-07-2024 22:35:16,3.347s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""))",Chrome 126.0.0.0,,,19-07-2024 22:35:16,19-07-2024 22:35:16,0.292s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Dashboard/Search_input""), product_name)",Chrome 126.0.0.0,,,19-07-2024 22:35:16,19-07-2024 22:35:17,0.993s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 22:35:17,19-07-2024 22:35:17,0.122s,PASSED
