Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:09,24-07-2024 17:55:39,30.046s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 17:55:39,24-07-2024 17:55:39,0.273s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Sign in/TC05_Login_page_success_via_Account_button,Chrome 126.0.0.0,,,24-07-2024 17:55:40,24-07-2024 17:55:56,16.043s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 17:55:40,24-07-2024 17:55:46,5.955s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 17:55:46,24-07-2024 17:55:46,0.065s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:46,24-07-2024 17:55:46,0.332s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Header/User_icon_logged_out""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:46,24-07-2024 17:55:49,3.470s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/User_icon_logged_out""))",Chrome 126.0.0.0,,,24-07-2024 17:55:49,24-07-2024 17:55:50,0.339s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:50,24-07-2024 17:55:51,0.797s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 17:55:51,24-07-2024 17:55:51,0.708s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 17:55:51,24-07-2024 17:55:52,0.731s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",Chrome 126.0.0.0,,,24-07-2024 17:55:52,24-07-2024 17:55:52,0.321s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:52,24-07-2024 17:55:54,1.784s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 17:55:54,24-07-2024 17:55:54,0.257s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 17:55:54,24-07-2024 17:55:56,1.184s,PASSED
