Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Shopping Cart/Sign in/TC05_Login_page_success_via_Account_button,Chrome 126.0.0.0,,,24-07-2024 19:45:06,24-07-2024 19:45:23,16.343s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 19:45:07,24-07-2024 19:45:16,9.142s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:45:16,24-07-2024 19:45:16,0.046s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 19:45:16,24-07-2024 19:45:18,2.235s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Header/User_icon_logged_out""), 10)",Chrome 126.0.0.0,,,24-07-2024 19:45:18,24-07-2024 19:45:18,0.266s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/User_icon_logged_out""))",Chrome 126.0.0.0,,,24-07-2024 19:45:18,24-07-2024 19:45:19,0.309s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Sign in/Sign_in_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 19:45:19,24-07-2024 19:45:19,0.487s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Email_input""), username)",Chrome 126.0.0.0,,,24-07-2024 19:45:19,24-07-2024 19:45:20,0.823s,PASSED
"setText(findTestObject(""Object Repository/Shopping Cart/Sign in/Password_input""), password)",Chrome 126.0.0.0,,,24-07-2024 19:45:20,24-07-2024 19:45:20,0.567s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Sign in/Signin_button""))",Chrome 126.0.0.0,,,24-07-2024 19:45:20,24-07-2024 19:45:21,0.294s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 19:45:21,24-07-2024 19:45:22,1.676s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 10)",Chrome 126.0.0.0,,,24-07-2024 19:45:22,24-07-2024 19:45:23,0.252s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:45:23,24-07-2024 19:45:23,0.146s,PASSED
