Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.267s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.002s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.274s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:30,0.159s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC13_Check_display_info_product_06,Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:42,12.204s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:50:30,20-07-2024 15:50:37,6.996s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:50:37,20-07-2024 15:50:37,0.068s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:37,20-07-2024 15:50:40,2.778s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:50:40,20-07-2024 15:50:41,0.350s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:41,20-07-2024 15:50:42,0.948s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.261s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.276s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.255s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:50:42,0.134s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC14_Check_display_info_product_07,Chrome 126.0.0.0,,,20-07-2024 15:50:42,20-07-2024 15:53:01,2m - 18.808s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:50:43,20-07-2024 15:52:52,2m - 9.690s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:52:52,20-07-2024 15:52:52,0.049s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:52:52,20-07-2024 15:52:53,1.027s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:52:53,20-07-2024 15:52:59,5.830s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:52:59,20-07-2024 15:53:00,1.246s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:00,20-07-2024 15:53:01,0.264s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.277s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.000s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.002s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.273s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:01,0.128s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC15_Check_display_info_product_08,Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:20,18.673s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:53:01,20-07-2024 15:53:12,10.253s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:53:12,20-07-2024 15:53:12,0.044s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:12,20-07-2024 15:53:17,5.759s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:53:17,20-07-2024 15:53:18,0.367s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:18,20-07-2024 15:53:19,1.290s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:19,20-07-2024 15:53:19,0.251s,PASSED
"price_web = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_price""))",Chrome 126.0.0.0,,,20-07-2024 15:53:19,20-07-2024 15:53:20,0.259s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:20,0.000s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:20,0.001s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:20,0.277s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:20,0.002s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:20,0.148s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Product Overview/TC16_Check_display_info_product_09,Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:39,19.036s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,20-07-2024 15:53:20,20-07-2024 15:53:32,11.631s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,20-07-2024 15:53:32,20-07-2024 15:53:32,0.053s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:32,20-07-2024 15:53:36,4.664s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,20-07-2024 15:53:36,20-07-2024 15:53:37,0.379s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:37,20-07-2024 15:53:38,1.342s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,20-07-2024 15:53:38,20-07-2024 15:53:38,0.262s,PASSED
