Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Shopping Cart/Filter/TC29_HeaderMenu_Men_product_type_Jackets,Chrome 126.0.0.0,,,19-07-2024 20:27:35,19-07-2024 20:27:52,17.216s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:27:35,19-07-2024 20:27:46,11.061s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:27:46,19-07-2024 20:27:46,0.042s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:27:46,19-07-2024 20:27:52,5.864s,PASSED
"if (department == ""Men"" && type == ""Jackets"")",Chrome 126.0.0.0,,,19-07-2024 20:27:52,19-07-2024 20:27:52,0.001s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:27:52,19-07-2024 20:27:52,0.139s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC30_HeaderMenu_All_products_01,Chrome 126.0.0.0,,,19-07-2024 20:27:52,19-07-2024 20:28:10,18.266s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:27:52,19-07-2024 20:28:04,11.846s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:28:04,19-07-2024 20:28:04,0.303s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:04,19-07-2024 20:28:08,4.166s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:28:08,19-07-2024 20:28:09,0.348s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:09,19-07-2024 20:28:10,1.365s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:28:10,19-07-2024 20:28:10,0.138s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC31_HeaderMenu_All_products_02,Chrome 126.0.0.0,,,19-07-2024 20:28:10,19-07-2024 20:28:28,17.874s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:28:10,19-07-2024 20:28:26,15.393s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:28:26,19-07-2024 20:28:26,0.044s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:26,19-07-2024 20:28:26,0.607s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:28:26,19-07-2024 20:28:27,0.336s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:27,19-07-2024 20:28:28,1.353s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:28:28,19-07-2024 20:28:28,0.125s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC32_HeaderMenu_All_products_03,Chrome 126.0.0.0,,,19-07-2024 20:28:28,19-07-2024 20:28:46,18.220s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:28:28,19-07-2024 20:28:38,10.207s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:28:38,19-07-2024 20:28:38,0.042s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:38,19-07-2024 20:28:44,6.106s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:28:44,19-07-2024 20:28:45,0.349s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:45,19-07-2024 20:28:46,1.258s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:28:46,19-07-2024 20:28:46,0.244s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC33_HeaderMenu_All_products_04,Chrome 126.0.0.0,,,19-07-2024 20:28:46,19-07-2024 20:29:04,17.999s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:28:46,19-07-2024 20:28:57,11.131s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:28:57,19-07-2024 20:28:57,0.044s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:28:57,19-07-2024 20:29:02,4.766s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:29:02,19-07-2024 20:29:03,0.319s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:03,19-07-2024 20:29:04,1.589s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:29:04,19-07-2024 20:29:04,0.133s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC34_HeaderMenu_All_products_05,Chrome 126.0.0.0,,,19-07-2024 20:29:04,19-07-2024 20:29:22,17.674s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:29:04,19-07-2024 20:29:15,11.174s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:29:15,19-07-2024 20:29:15,0.049s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:15,19-07-2024 20:29:20,4.696s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:29:20,19-07-2024 20:29:21,0.340s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:21,19-07-2024 20:29:22,1.248s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:29:22,19-07-2024 20:29:22,0.154s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC35_HeaderMenu_All_products_06,Chrome 126.0.0.0,,,19-07-2024 20:29:22,19-07-2024 20:29:46,24.430s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:29:22,19-07-2024 20:29:39,17.195s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:29:39,19-07-2024 20:29:39,0.060s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:39,19-07-2024 20:29:45,5.873s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:29:45,19-07-2024 20:29:45,0.322s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:45,19-07-2024 20:29:46,0.812s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:29:46,19-07-2024 20:29:46,0.154s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC36_HeaderMenu_All_products_07,Chrome 126.0.0.0,,,19-07-2024 20:29:46,19-07-2024 20:30:04,17.619s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:29:46,19-07-2024 20:29:56,10.083s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:29:56,19-07-2024 20:29:56,0.043s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:29:56,19-07-2024 20:30:02,5.629s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:30:02,19-07-2024 20:30:02,0.339s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:02,19-07-2024 20:30:04,1.362s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:30:04,19-07-2024 20:30:04,0.145s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC37_HeaderMenu_All_products_08,Chrome 126.0.0.0,,,19-07-2024 20:30:04,19-07-2024 20:30:13,8.608s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:30:04,19-07-2024 20:30:11,7.011s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:30:11,19-07-2024 20:30:11,0.038s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:11,19-07-2024 20:30:11,0.372s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:30:11,19-07-2024 20:30:12,0.356s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:12,19-07-2024 20:30:12,0.714s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:30:12,19-07-2024 20:30:13,0.108s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC38_HeaderMenu_All_products_09,Chrome 126.0.0.0,,,19-07-2024 20:30:13,19-07-2024 20:30:28,14.952s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:30:13,19-07-2024 20:30:18,5.835s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:30:18,19-07-2024 20:30:19,0.134s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:19,19-07-2024 20:30:19,0.389s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:30:19,19-07-2024 20:30:19,0.321s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:19,19-07-2024 20:30:27,8.109s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:30:27,19-07-2024 20:30:28,0.152s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC39_HeaderMenu_All_products_10,Chrome 126.0.0.0,,,19-07-2024 20:30:28,19-07-2024 20:30:37,9.009s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,19-07-2024 20:30:28,19-07-2024 20:30:35,7.393s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,19-07-2024 20:30:35,19-07-2024 20:30:35,0.092s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:35,19-07-2024 20:30:35,0.273s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,19-07-2024 20:30:35,19-07-2024 20:30:36,0.357s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,19-07-2024 20:30:36,19-07-2024 20:30:36,0.711s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,19-07-2024 20:30:36,19-07-2024 20:30:37,0.167s,PASSED
