Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Shopping Cart/Filter/TC38_HeaderMenu_All_products_09,Chrome 126.0.0.0,,,24-07-2024 19:02:04,24-07-2024 19:02:15,11.064s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 19:02:04,24-07-2024 19:02:09,5.684s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:02:09,24-07-2024 19:02:10,0.105s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:02:10,24-07-2024 19:02:10,0.277s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,24-07-2024 19:02:10,24-07-2024 19:02:14,3.717s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 19:02:14,24-07-2024 19:02:15,1.128s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:02:15,24-07-2024 19:02:15,0.138s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC39_HeaderMenu_All_products_10,Chrome 126.0.0.0,,,24-07-2024 19:02:15,24-07-2024 19:02:24,9.044s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,24-07-2024 19:02:15,24-07-2024 19:02:21,6.509s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,24-07-2024 19:02:21,24-07-2024 19:02:21,0.050s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,24-07-2024 19:02:21,24-07-2024 19:02:22,0.268s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,24-07-2024 19:02:22,24-07-2024 19:02:22,0.329s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,24-07-2024 19:02:22,24-07-2024 19:02:23,0.725s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,24-07-2024 19:02:23,24-07-2024 19:02:24,1.149s,PASSED
