Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:03,12-07-2024 14:55:03,0.110s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:03,12-07-2024 14:55:05,2.372s,PASSED
"if (department == ""Men"" && type == ""Jackets"")",Chrome 126.0.0.0,,,12-07-2024 14:55:05,12-07-2024 14:55:05,0.001s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:05,12-07-2024 14:55:06,0.333s,PASSED
,,,,,,,
Test Cases/Filter/TC30_HeaderMenu_All_products_01,Chrome 126.0.0.0,,,12-07-2024 14:55:06,12-07-2024 14:55:16,9.929s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:06,12-07-2024 14:55:11,5.437s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:11,12-07-2024 14:55:11,0.078s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:11,12-07-2024 14:55:14,2.705s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:55:14,12-07-2024 14:55:15,0.427s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:55:15,12-07-2024 14:55:15,0.829s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:55:15,12-07-2024 14:55:16,0.289s,PASSED
,,,,,,,
Test Cases/Filter/TC31_HeaderMenu_All_products_02,Chrome 126.0.0.0,,,12-07-2024 14:55:16,12-07-2024 14:55:27,11.444s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:55:16,12-07-2024 14:55:18,2.312s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:55:18,12-07-2024 14:55:21,3.245s,PASSED
